State,Primary NAICS,NatureTitle,EventTitle,SourceTitle,Hospitalized,Amputation,Inspection,anomaly_flag,anomaly_score,combo_count,combo_rarity_index,review_hints
KANSAS,238120,Fractures,"Other fall to lower level, unspecified",Nonclassifiable,1.0,0.0,1165127.0,0,-0.013691,3,0.333333,rare_combo
PENNSYLVANIA,713910,Fractures,Struck by powered vehicle tipping over-nontransport,Lawn mowers-riding,1.0,0.0,,0,-0.01381,2,0.5,rare_combo
TEXAS,238910,"Traumatic injuries and disorders, unspecified","Struck by swinging or slipping object, other than handheld, n.e.c.","Hoisting accessories, n.e.c.",1.0,0.0,,0,-0.012426,6,0.166667,none
TEXAS,484110,Internal injuries to organs and blood vessels of the trunk,"Other fall to lower level, unspecified",Delivery truck or van,1.0,0.0,,0,-0.017638,1,1.0,rare_combo
MISSOURI,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1161474.0,0,-0.01783,1,1.0,rare_combo
FLORIDA,236220,Fractures,Pedestrian struck by vehicle backing up in nonroadway area,Bulldozers,1.0,0.0,1163702.0,0,-0.009731,15,0.066667,none
MISSOURI,339999,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,"Chemicals and chemical products, unspecified",1.0,0.0,,0,-0.00948,1,1.0,rare_combo
IDAHO,238190,Amputations,Struck by object or equipment dropped by injured worker,"Structural metal materials, n.e.c.",0.0,1.0,,0,-0.018624,1,1.0,rare_combo
MINNESOTA,424510,Amputations,Caught in running equipment or machinery during regular operation,"Drums, pulleys, sheaves",0.0,1.0,,0,-0.016923,1,1.0,rare_combo
TEXAS,236210,Fractures,Other fall to lower level 6 to 10 feet,"Scaffolds-staging, unspecified",1.0,0.0,,0,-0.014495,12,0.083333,none
PENNSYLVANIA,326199,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,"Plastics, resins, unspecified",1.0,0.0,1167814.0,0,-0.017429,1,1.0,rare_combo
FLORIDA,561621,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022431,1,1.0,rare_combo
TEXAS,453930,"Poisoning, toxic, noxious, or allergenic effect, unspecified","Exposure to other harmful substances, unspecified",Methyl ethyl ketone,1.0,0.0,,0,-0.022528,1,1.0,rare_combo
TEXAS,486110,"Poisoning, toxic, noxious, or allergenic effect, unspecified",Stings and venomous bites,Venomous snakes,1.0,0.0,,0,-0.020896,1,1.0,rare_combo
OHIO,325520,"Avulsions, enucleations","Caught in running equipment or machinery during maintenance, cleaning ","Special process machinery, n.e.c.",1.0,0.0,1165412.0,0,-0.010516,1,1.0,rare_combo
WISCONSIN,332710,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ",Punch presses,0.0,1.0,1165538.0,0,-0.013453,9,0.111111,none
MISSOURI,336211,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,1165754.0,0,-0.020125,1,1.0,rare_combo
GEORGIA,484230,Fractures,Fall on same level due to tripping over an object ,"Ramps, loading docks, dock plates",1.0,0.0,,0,-0.004206,1,1.0,rare_combo
COLORADO,221115,Fractures,"Other fall to lower level, unspecified","Train, locomotive, rail car, unspecified",1.0,0.0,,0,-0.020079,1,1.0,rare_combo
FLORIDA,237310,"Traumatic injuries and disorders, unspecified","Pedestrian struck by vehicle on side of road, unspecified","Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.012471,5,0.2,none
OKLAHOMA,237110,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,1168544.0,0,-0.019623,1,1.0,rare_combo
KANSAS,813110,"Soreness, pain, hurt-nonspecified injury",Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,1166535.0,0,-0.003001,1,1.0,rare_combo
TEXAS,237110,"Electrical burns, unspecified","Indirect exposure to electricity, greater than 220 volts","Metal pipes, tubing",1.0,0.0,1164953.0,0,-0.005612,1,1.0,rare_combo
ILLINOIS,115114,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022028,1,1.0,rare_combo
FLORIDA,332321,Amputations,Caught in running equipment or machinery during regular operation,"Metal, woodworking, and special material machinery, n.e.c.",1.0,1.0,1165613.0,0,-0.012336,2,0.5,rare_combo
PENNSYLVANIA,336120,"Cuts, lacerations",Caught in running equipment or machinery during regular operation,Drills-stationary,1.0,0.0,,0,-0.014905,2,0.5,rare_combo
ARKANSAS,561311,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.018362,1,1.0,rare_combo
NEW JERSEY,237130,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021059,1,1.0,rare_combo
TEXAS,517510,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.023542,1,1.0,rare_combo
PENNSYLVANIA,332999,Amputations,Caught in running equipment or machinery during regular operation,Brake presses,0.0,1.0,,0,-0.013722,4,0.25,none
ILLINOIS,333120,"Cuts, lacerations","Contact with objects and equipment, unspecified","Buckets, baskets, pails",1.0,0.0,1171049.0,0,-0.02104,1,1.0,rare_combo
ALABAMA,492110,Hernias due to traumatic incidents,Overexertion in lifting-single episode,"Boxes, crates, cartons",1.0,0.0,,0,-0.012207,1,1.0,rare_combo
FLORIDA,332312,Fractures,"Caught in running equipment or machinery during maintenance, cleaning ",Band saws,1.0,0.0,1164855.0,0,-0.012531,3,0.333333,rare_combo
ILLINOIS,423930,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.018497,1,1.0,rare_combo
OKLAHOMA,213112,Fractures,"Other jump to lower level, unspecified","Semi, tractor-trailer, tanker truck",1.0,0.0,,0,-0.001844,10,0.1,none
PENNSYLVANIA,321991,"Traumatic injuries and disorders, unspecified",Other fall to lower level 6 to 10 feet,Catwalks,1.0,0.0,1165414.0,0,-0.019558,1,1.0,rare_combo
CONNECTICUT,445110,Amputations,Struck against moving part of machinery or equipment,Food slicers,0.0,1.0,1164062.0,0,-0.020962,2,0.5,rare_combo
OHIO,3121,"Bruises, contusions",Other fall to lower level less than 6 feet,"Semi, tractor-trailer, tanker truck",1.0,0.0,,0,-0.002633,1,1.0,rare_combo
OHIO,622110,Fractures,"Other jump to lower level, unspecified","Fences, fence panels, gates, unspecified",1.0,0.0,,0,-0.012129,15,0.066667,none
KANSAS,331316,Amputations,Caught in running equipment or machinery during regular operation,Milling machines,1.0,1.0,1165780.0,0,-0.015712,1,1.0,rare_combo
TEXAS,326211,"Cuts, lacerations","Struck against object or equipment, unspecified","Wheels, tire rims",1.0,0.0,,0,-0.021711,1,1.0,rare_combo
NEW HAMPSHIRE,623311,Fractures,Pedestrian struck by vehicle backing up in nonroadway area,Automobile,1.0,0.0,,0,-0.011136,1,1.0,rare_combo
GEORGIA,488119,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.019512,1,1.0,rare_combo
ALABAMA,321912,Fractures,Caught in running equipment or machinery during regular operation,"Sawing machinery-stationary, n.e.c.",1.0,1.0,1165749.0,0,-0.019663,1,1.0,rare_combo
FLORIDA,238160,Fractures,"Other fall to lower level, unspecified","Movable ladders, unspecified",1.0,0.0,1164767.0,0,-0.021397,39,0.025641,none
KANSAS,491110,"Intracranial injuries, unspecified","Fall on same level, n.e.c. ","Floor, n.e.c.",1.0,0.0,,0,-0.016157,1,1.0,rare_combo
FLORIDA,561790,"Cuts, lacerations",Struck by discharged object or substance,Pressurized water-blast,1.0,0.0,,0,-0.020991,1,1.0,rare_combo
NEW YORK,236210,"Soreness, pain, hurt-nonspecified injury",Other fall to lower level more than 30 feet,"Floor, n.e.c.",1.0,0.0,1163841.0,0,-0.016481,2,0.5,rare_combo
NORTH CAROLINA,236220,Fractures,"Fall to lower level, unspecified",Nonclassifiable,1.0,0.0,1165822.0,0,-0.019471,2,0.5,rare_combo
OHIO,423610,Amputations,Compressed or pinched by shifting objects or equipment,Motors other than vehicle,0.0,1.0,,0,-0.017708,1,1.0,rare_combo
NEW YORK,713940,Amputations,Compressed or pinched by shifting objects or equipment,Gymnasium and exercise equipment,0.0,1.0,,0,-0.019412,1,1.0,rare_combo
NEW YORK,561710,Fractures,Fall on same level due to tripping over an object ,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.013125,2,0.5,rare_combo
NEW YORK,236220,First degree electrical burns,"Direct exposure to electricity, greater than 220 volts","Power lines, transformers, convertors",1.0,0.0,,0,-0.011804,1,1.0,rare_combo
ILLINOIS,238210,"Electrocutions, electric shocks","Indirect exposure to electricity, greater than 220 volts","Aerial lifts, scissor lifts-except truck-mounted",1.0,0.0,,0,-0.011012,4,0.25,none
WISCONSIN,326199,"Cuts, lacerations","Struck by swinging or slipping object, other than handheld, n.e.c.",Hoses,1.0,0.0,,0,-0.015943,2,0.5,rare_combo
WYOMING,115310,Fractures,Kicked by animal,Horses and other equines ,1.0,0.0,,0,-0.024261,1,1.0,rare_combo
GEORGIA,425120,Amputations,Struck against moving part of machinery or equipment,Butchering machinery,0.0,1.0,,0,-0.02227,1,1.0,rare_combo
FLORIDA,236220,"Soreness, pain, hurt-nonspecified injury",Slip on substance without fall,"Bodily motion or position of injured, ill worker",1.0,0.0,,0,-0.012767,3,0.333333,rare_combo
KANSAS,327320,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Agitators, mixers-earth, mineral",0.0,1.0,,0,-0.011138,1,1.0,rare_combo
WISCONSIN,238220,"Intracranial injuries, unspecified",Fall on same level due to tripping over an object ,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.009034,1,1.0,rare_combo
TEXAS,922140,Amputations,Compressed or pinched by shifting objects or equipment,"Doors, except garage and vehicle",1.0,1.0,,0,-0.020415,2,0.5,rare_combo
OHIO,424420,Fractures,"Other fall to lower level, unspecified","Stairs, steps, unspecified",1.0,0.0,,0,-0.019339,3,0.333333,rare_combo
FLORIDA,112310,"Avulsions, enucleations","Struck by dislodged flying object, particle","Metal chips, particles",0.0,0.0,,0,-0.012644,1,1.0,rare_combo
PENNSYLVANIA,423310,"Soreness, pain, hurt-nonspecified injury","Struck by dislodged flying object, particle","Wood, lumber, unspecified",1.0,0.0,,0,-0.011901,1,1.0,rare_combo
KANSAS,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1166226.0,0,-0.018809,2,0.5,rare_combo
NEBRASKA,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1164979.0,0,-0.017511,1,1.0,rare_combo
COLORADO,112120,"Bruises, contusions","Fall on same level, n.e.c. ","Floor, n.e.c.",1.0,0.0,,0,-0.016545,1,1.0,rare_combo
WISCONSIN,332998,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Special process machinery, n.e.c.",0.0,1.0,1167944.0,0,-0.013085,1,1.0,rare_combo
ILLINOIS,236220,"Heat (thermal) burns, unspecified","Roadway noncollision incident, n.e.c.","Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.013295,1,1.0,rare_combo
IDAHO,311513,Crushing injuries,Caught in running equipment or machinery during regular operation,"Special process machinery, unspecified",1.0,0.0,1172915.0,0,-0.009943,1,1.0,rare_combo
ARKANSAS,561311,Heat syncope,Exposure to environmental heat,Heat-environmental,1.0,0.0,1165921.0,0,-0.018403,1,1.0,rare_combo
TEXAS,238160,Amputations,Caught in running equipment or machinery during regular operation,"Rolling mills, rolling, calendering machinery",0.0,1.0,,0,-0.018497,5,0.2,none
TEXAS,721110,Fractures,Other fall to lower level 11 to 15 feet ,Roof edges,1.0,0.0,,0,-0.015678,4,0.25,none
TEXAS,722513,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ",Meat grinders,0.0,1.0,1164943.0,0,-0.014163,2,0.5,rare_combo
TEXAS,492110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.020189,3,0.333333,rare_combo
ILLINOIS,326199,"Puncture wounds, except gunshot wounds",Injured by slipping or swinging object held by injured worker,Box cutters and razor knives,1.0,0.0,,0,-0.016102,1,1.0,rare_combo
ALABAMA,238910,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,1164545.0,0,-0.020821,1,1.0,rare_combo
MISSOURI,326160,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Special process machinery, n.e.c.",0.0,1.0,1164089.0,0,-0.009363,1,1.0,rare_combo
OHIO,331210,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Metal, woodworking, and special material machinery, unspecified",0.0,1.0,1165982.0,0,-0.009857,4,0.25,none
WISCONSIN,236220,Fractures,"Struck by object or equipment, unspecified","Structural elements, n.e.c.",1.0,0.0,,0,-0.022594,10,0.1,none
PENNSYLVANIA,337215,Amputations,"Caught in running equipment or machinery, n.e.c.",Shearing machines,0.0,1.0,1169943.0,0,-0.017747,1,1.0,rare_combo
WISCONSIN,311615,"Fractures and other injuries, n.e.c.",Other fall to lower level 6 to 10 feet,Ladders-fixed,1.0,0.0,,0,-0.011156,1,1.0,rare_combo
NEW YORK,236115,"Traumatic injuries and disorders, unspecified",Fall through surface or existing opening 11 to 15 feet ,Existing floor opening ,1.0,0.0,1165228.0,0,-0.010974,2,0.5,rare_combo
NEBRASKA,236116,"Soreness, pain, hurt-nonspecified injury",Struck by thrown object-unintentional injury,"Trash, garbage",1.0,0.0,1166875.0,0,-0.015222,1,1.0,rare_combo
MASSACHUSETTS,493110,Fractures,"Nonroadway collision with object other than vehicle, n.e.c.","Forklift, order picker, platform truck-powered",1.0,0.0,1165261.0,0,-0.010889,2,0.5,rare_combo
TEXAS,236220,"Intracranial injuries, unspecified","Struck by falling object or equipment, unspecified","Bricks, blocks, structural stone, unspecified",1.0,0.0,1167043.0,0,-0.020252,3,0.333333,rare_combo
TEXAS,333298,Amputations,Caught in running equipment or machinery during regular operation,"Rolling mills, rolling, calendering machinery",0.0,1.0,1164556.0,0,-0.022645,1,1.0,rare_combo
MONTANA,452111,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,1164420.0,0,-0.015194,1,1.0,rare_combo
NORTH DAKOTA,333111,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.018992,1,1.0,rare_combo
GEORGIA,327390,Amputations,Caught in running equipment or machinery during regular operation,"Cement truck, concrete mixer truck",1.0,0.0,,0,-0.011481,2,0.5,rare_combo
COLORADO,561730,"Electrocutions, electric shocks","Indirect exposure to electricity, greater than 220 volts","Limbs, branches-unattached",1.0,0.0,,0,-0.01284,1,1.0,rare_combo
ALABAMA,441310,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1165295.0,0,-0.02099,1,1.0,rare_combo
MAINE,445310,"Cuts, lacerations","Hitting, kicking, beating, shoving",Robber,1.0,0.0,1165118.0,0,-0.022052,1,1.0,rare_combo
PENNSYLVANIA,622110,Fractures,Fall on same level due to tripping over self,"Floor, n.e.c.",1.0,0.0,,0,-0.012244,28,0.035714,none
TEXAS,238990,"Bruises, contusions",Injured by slipping or swinging object held by injured worker,"Turning handtools-powered, n.e.c.",1.0,0.0,,0,-0.010778,3,0.333333,rare_combo
WISCONSIN,311612,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Mixers, blenders, whippers-food and beverage",0.0,1.0,,0,-0.009976,6,0.166667,none
TEXAS,236220,"Puncture wounds, except gunshot wounds",Other fall to lower level less than 6 feet,"Structural elements, n.e.c.",1.0,0.0,1166977.0,0,-0.015389,2,0.5,rare_combo
ILLINOIS,721110,"Soreness, pain, hurt-nonspecified injury","Exposure to harmful substances or environments, unspecified","Cleaning and polishing agents, unspecified",1.0,0.0,1166108.0,0,-0.020317,3,0.333333,rare_combo
ILLINOIS,484110,Fractures,"Fall on same level, unspecified","Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.016591,3,0.333333,rare_combo
OKLAHOMA,423510,Amputations,Compressed or pinched by shifting objects or equipment,"Cranes, unspecified",0.0,1.0,,0,-0.012972,2,0.5,rare_combo
ALABAMA,321912,Amputations,Compressed or pinched by shifting objects or equipment,Brush hogs-tractor,0.0,1.0,,0,-0.023056,3,0.333333,rare_combo
MISSOURI,336211,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.019521,1,1.0,rare_combo
TEXAS,561311,"Electrocutions, electric shocks","Indirect exposure to electricity, unspecified","Reels, rolls, spools, coils, cones",1.0,0.0,,0,-0.01814,1,1.0,rare_combo
MISSOURI,336399,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,1166318.0,0,-0.019878,1,1.0,rare_combo
MAINE,721214,Amputations,Entangled in other object or equipment,"Rope, twine, string",0.0,1.0,1166491.0,0,-0.024753,1,1.0,rare_combo
OHIO,213111,Fractures,"Caught in running equipment or machinery, unspecified",Oil drilling rigs and machinery,1.0,0.0,1166511.0,0,-0.016028,3,0.333333,rare_combo
GEORGIA,31181,Crushing injuries,"Fall or jump from vehicle in normal operation, nonroadway","Forklift, order picker, platform truck-powered",1.0,0.0,1165251.0,0,-0.002076,1,1.0,rare_combo
FLORIDA,721110,"Electrocutions, electric shocks","Direct exposure to electricity, greater than 220 volts",Electrical wiring-building,1.0,0.0,,0,-0.015799,1,1.0,rare_combo
ALABAMA,621610,"Soreness, pain, hurt-nonspecified injury",Vehicle struck object or animal on side of roadway,Automobile,1.0,0.0,,0,-0.02371,1,1.0,rare_combo
KANSAS,237130,Fractures,"Other fall to lower level, unspecified","Movable ladders, unspecified",1.0,0.0,1164738.0,0,-0.020853,1,1.0,rare_combo
ALABAMA,337215,Amputations,Caught in running equipment or machinery during regular operation,Brake presses,0.0,1.0,1168355.0,0,-0.017663,4,0.25,none
GEORGIA,238210,Fractures,"Other fall to lower level, unspecified",Telecommunications and cell phone towers,1.0,0.0,,0,-0.015423,5,0.2,none
KANSAS,238310,Fractures,"Other fall to lower level, unspecified","Tools, instruments, and equipment, n.e.c.",1.0,0.0,1166521.0,0,-0.019212,1,1.0,rare_combo
MISSOURI,311999,Fractures,"Pedestrian struck by vehicle in nonroadway area, unspecified","Forklift, order picker, platform truck-powered",1.0,0.0,1166814.0,0,-0.010477,1,1.0,rare_combo
